image_path,split,article_id,is_clothing,color_group,fabric_group,color_label,fabric_label,pattern_flag,h,s,v,clothing_label,wash_temp_c,wash_cycle,spin_rpm,wash_notes,wash_cycle_label,color_label_train,fabric_label_train,wash_cycle_label_train
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0732873002_0.jpg,train,732873002,0,,,,,0,0.2491418354066335,0.1871731095532676,0.4368130638898719,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0750397012_0.jpg,train,750397012,1,COLOR,COTTON,3.0,0.0,0,0.4867409846371882,0.0182901601517425,0.7406944265439961,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0693484001_0.jpg,train,693484001,1,COLOR,COTTON,3.0,0.0,0,0.0936546849468239,0.3347097852747701,0.6823768945132542,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0709466007_0.jpg,train,709466007,1,COLORFUL,COTTON,2.0,0.0,1,0.3469696072696591,0.2683909016300953,0.5696061772994199,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0679949006_0.jpg,train,679949006,0,,,,,0,0.0471348941362314,0.0209170495586568,0.7193902774035905,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0676115006_0.jpg,train,676115006,1,COLORFUL,COTTON,2.0,0.0,1,0.3079822390550851,0.11909771564996,0.7466646181583201,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0695908001_0.jpg,train,695908001,0,,,,,0,0.5628393506748296,0.0850038327839013,0.1214496721748332,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0663243001_0.jpg,train,663243001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.238908051674461,0.1605840673851382,0.2412978283494453,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0683572002_0.jpg,train,683572002,1,LIGHT,SILK,0.0,3.0,0,0.7251057099798957,0.0568934102275422,0.8266395819318859,1,20.0,delicate,400.0,Use mild detergent. Place in a laundry bag. Wash with light colors.,0.0,0,3,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0677614001_0.jpg,train,677614001,1,COLORFUL,COTTON,2.0,0.0,1,0.846320403497455,0.4150455053036074,0.8882156737890909,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0709998012_0.jpg,train,709998012,1,DARK,COTTON,1.0,0.0,0,0.5260952887705238,0.3978292302977402,0.3264366032690304,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0670176002_0.jpg,train,670176002,1,DARK,COTTON,1.0,0.0,0,0.8318099684124116,0.1437255709773764,0.1559520103191971,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0749050001_0.jpg,train,749050001,1,DARK,COTTON,1.0,0.0,0,0.7390123153264474,0.0913097498336615,0.1906841257546148,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0703540005_0.jpg,train,703540005,1,DARK,SYNTHETIC,1.0,4.0,0,0.5817635497925855,0.0929633510272916,0.3758102165152195,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0716261003_0.jpg,train,716261003,1,LIGHT,COTTON,0.0,0.0,0,0.1325781726332568,0.0119176355933358,0.910310877741722,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0726726016_0.jpg,train,726726016,1,LIGHT,COTTON,0.0,0.0,0,0.1533931037142851,0.5337620840724413,0.8877314613437193,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0664880001_0.jpg,train,664880001,0,,,,,0,0.5221480266207206,0.0288039249340007,0.7980368286771409,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0755574007_0.jpg,train,755574007,1,DARK,COTTON,1.0,0.0,0,0.9719701027482416,0.4961560240207563,0.2572933535047923,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0713934008_0.jpg,train,713934008,1,COLOR,COTTON,3.0,0.0,0,0.1943171183076382,0.0180378735295269,0.7497151745999417,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0695544005_0.jpg,train,695544005,1,COLORFUL,COTTON,2.0,0.0,1,0.1267350087346344,0.2382920712355947,0.4711629322373483,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0754810001_0.jpg,train,754810001,1,COLOR,COTTON,3.0,0.0,0,0.0323107322678591,0.3468896244175097,0.6882108977624739,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0661128002_0.jpg,train,661128002,0,,,,,0,0.6986959550600703,0.2027500188207303,0.0982840761033685,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0707772001_0.jpg,train,707772001,1,DARK,COTTON,1.0,0.0,0,0.5185419515256533,0.6901778392042792,0.4406566004522574,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0685816013_0.jpg,train,685816013,1,LIGHT,COTTON,0.0,0.0,0,0.4549061206137116,0.1000027528777058,0.7557638873877295,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0743995003_0.jpg,train,743995003,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.1028032932361728,0.0918901985208754,0.5309967717157633,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0692839007_0.jpg,train,692839007,1,COLORFUL,COTTON,2.0,0.0,1,0.6141575323499995,0.0799526519191541,0.4118968377777037,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0742911003_0.jpg,train,742911003,1,LIGHT,COTTON,0.0,0.0,0,0.1876687464394421,0.0289364326805834,0.8944582534568326,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0711053002_0.jpg,train,711053002,1,COLOR,COTTON,3.0,0.0,0,0.864376552394726,0.8484004492409403,0.801799711154672,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0706782001_0.jpg,train,706782001,1,COLORFUL,COTTON,2.0,0.0,1,0.4293576847723926,0.1193507950416928,0.5887132974785345,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0744306019_0.jpg,train,744306019,1,DARK,COTTON,1.0,0.0,0,0.0849477943324331,0.4804453979148881,0.541810523625827,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0757271001_0.jpg,train,757271001,0,,,,,0,0.1174779869788332,0.097075051364286,0.8542334543317338,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0727880049_0.jpg,train,727880049,0,,,,,0,0.4882264521388434,0.0569424172957363,0.8376122657446103,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0681315001_0.jpg,train,681315001,1,COLORFUL,COTTON,2.0,0.0,1,0.3655216817533046,0.0304447391005132,0.8107560812113661,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0745247003_0.jpg,train,745247003,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.4996862979741258,0.0247399697653474,0.8930242861042643,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0738686001_0.jpg,train,738686001,1,DARK,COTTON,1.0,0.0,0,0.6279612198715409,0.2477524986829055,0.2956176800472576,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739825023_0.jpg,train,739825023,1,COLORFUL,COTTON,2.0,0.0,1,0.3930463766481488,0.4048595285538832,0.825966998210788,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0749485001_0.jpg,train,749485001,1,COLORFUL,COTTON,2.0,0.0,1,0.250537478386623,0.0245300630185941,0.8991828529742634,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0736175001_0.jpg,train,736175001,1,DARK,COTTON,1.0,0.0,0,0.6019115547182398,0.5173077893031419,0.3306291274768682,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0696536002_0.jpg,train,696536002,1,LIGHT,COTTON,0.0,0.0,0,0.2933982176102621,0.1551160896038438,0.8088091763320335,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0721683001_0.jpg,train,721683001,1,LIGHT,COTTON,0.0,0.0,0,0.5830608457828612,0.02503259059258,0.9215353619838424,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0724374001_0.jpg,train,724374001,1,COLORFUL,COTTON,2.0,0.0,1,0.6530367168184044,0.0798536919929317,0.882463050817023,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0692155002_0.jpg,train,692155002,0,,,,,0,0.1088838947288492,0.9401187028779956,0.8086344515104429,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739679005_0.jpg,train,739679005,1,LIGHT,COTTON,0.0,0.0,0,0.1218091465147382,0.0493105092015686,0.8935719272012648,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0744100014_0.jpg,train,744100014,1,COLORFUL,COTTON,2.0,0.0,1,0.5278295557509988,0.1337004051453232,0.7626472102001571,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0746261002_0.jpg,train,746261002,1,LIGHT,COTTON,0.0,0.0,0,0.5065477732800269,0.0258444833134654,0.9129006829680292,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0678294001_1.jpg,train,678294001,1,DARK,COTTON,1.0,0.0,0,0.699182180893094,0.3296256573155561,0.3767238345110399,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0681182005_0.jpg,train,681182005,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.7973965457239984,0.6024021714332767,0.7472376356508903,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0749030006_0.jpg,train,749030006,1,COLORFUL,COTTON,2.0,0.0,1,0.4648824292464542,0.2663029077161429,0.6713175527561361,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0706651009_0.jpg,train,706651009,1,COLORFUL,COTTON,2.0,0.0,1,0.3642066348427889,0.0314679211672251,0.8836787273085065,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0705115003_0.jpg,train,705115003,0,,,,,0,0.1198969424156518,0.2044749224871785,0.8115179411761346,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0679709044_0.jpg,train,679709044,1,LIGHT,COTTON,0.0,0.0,0,0.2649697391853455,0.0516585430669322,0.8640378515510747,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0744291002_0.jpg,train,744291002,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.516628371346604,0.0600933729381766,0.8926564000084909,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0683108002_0.jpg,train,683108002,1,DARK,COTTON,1.0,0.0,0,0.6154309593405736,0.3564393976157322,0.296424543366129,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0739925001_0.jpg,train,739925001,1,COLOR,COTTON,3.0,0.0,0,0.2027500111784041,0.0500892486732762,0.6582735113634044,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0726028001_0.jpg,train,726028001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.5942133605992879,0.1954092601264409,0.7162870652091442,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0716751001_0.jpg,train,716751001,1,LIGHT,COTTON,0.0,0.0,0,0.0843065886249109,0.1759662214673151,0.8270845402821578,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0679620003_0.jpg,train,679620003,1,COLORFUL,COTTON,2.0,0.0,1,0.4987598196959383,0.3301055695910117,0.6015371394569229,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0670843001_0.jpg,train,670843001,1,LIGHT,WOOL,0.0,2.0,0,0.1273207227627126,0.0963308645227631,0.8591978864774319,1,20.0,wool,600.0,Use wool detergent if possible. Do not tumble dry. Wash with light colors.,4.0,0,2,3
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0678558001_0.jpg,train,678558001,1,DARK,SYNTHETIC,1.0,4.0,0,0.7940012001355097,0.1755999229185725,0.1053902440414731,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0662972001_0.jpg,train,662972001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.313853841263943,0.2764680874799556,0.3095339368369423,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0712950003_0.jpg,train,712950003,1,DARK,COTTON,1.0,0.0,0,0.5479997274834911,0.3409619569739784,0.3038310973015541,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0699360002_0.jpg,train,699360002,1,COLORFUL,COTTON,2.0,0.0,1,0.7376527544444161,0.1768510514861019,0.8446949769058847,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0731900001_0.jpg,train,731900001,1,DARK,SYNTHETIC,1.0,4.0,0,0.8399169168379502,0.2393991229734041,0.1073381035574811,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0713692001_0.jpg,train,713692001,1,LIGHT,SYNTHETIC,0.0,4.0,0,0.1003914727147983,0.0049923248629742,0.8979231352668648,1,30.0,quick,1000.0,Use easy-care / anti-crease program if available. Wash with light colors.,3.0,0,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0690783004_0.jpg,train,690783004,1,DARK,COTTON,1.0,0.0,0,0.5740251093739942,0.4660368137959915,0.3254981043297675,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0705734003_0.jpg,train,705734003,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.0487570637557718,0.2712287001959716,0.4983295584352163,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0702932014_0.jpg,train,702932014,1,LIGHT,COTTON,0.0,0.0,0,0.8572086731410862,0.6030055714051417,0.8705212239474349,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0664405002_0.jpg,train,664405002,0,,,,,0,0.2639860849757496,0.0288130899261203,0.7176042203614088,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0685429006_0.jpg,train,685429006,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.2226488181197281,0.0845565583895184,0.7637238254633303,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0715201028_0.jpg,train,715201028,1,COLORFUL,COTTON,2.0,0.0,1,0.4790071467902858,0.4252379667884146,0.5829793378270551,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0721805004_0.jpg,train,721805004,0,,,,,0,0.3195808330405538,0.0419748918649804,0.6024466775670589,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0689389001_0.jpg,train,689389001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.4894397588715556,0.1639930491467234,0.5835580963162101,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0715126008_0.jpg,train,715126008,1,DARK,COTTON,1.0,0.0,0,0.6276991810266461,0.0878270487406333,0.2305302665929502,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0744224003_0.jpg,train,744224003,1,DARK,COTTON,1.0,0.0,0,0.4729032793846282,0.092999369456097,0.4249310721711481,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0748438002_0.jpg,train,748438002,1,LIGHT,COTTON,0.0,0.0,0,0.559443181780219,0.0388943627508419,0.8678588926086377,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0680188001_0.jpg,train,680188001,1,DARK,SYNTHETIC,1.0,4.0,0,0.6776986017083488,0.0644395057248372,0.1439742781045652,1,30.0,quick,800.0,Use easy-care / anti-crease program if available. Wash with similar dark colors. Use color-care detergent.,3.0,1,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0755185006_0.jpg,train,755185006,1,DARK,COTTON,1.0,0.0,0,0.5367337340755152,0.2033347579575712,0.4223063189647291,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0747508003_0.jpg,train,747508003,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.3830075663142435,0.0282256184584069,0.4148875587375187,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0660004006_0.jpg,train,660004006,1,COLORFUL,COTTON,2.0,0.0,1,0.3269592469291096,0.4282616126393438,0.3002149472754354,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0735399001_0.jpg,train,735399001,0,,,,,0,0.5017628264496854,0.0433838169275009,0.7730835091761037,0,,,,,,0,0,0
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0699930008_1.jpg,train,699930008,1,COLORFUL,COTTON,2.0,0.0,1,0.164088455721639,0.3910432479034025,0.8236409607279711,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0727557001_0.jpg,train,727557001,1,COLOR,COTTON,3.0,0.0,0,0.1392224449077539,0.0843983703955094,0.6781197435311697,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with similar colors.,1.0,3,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0687821001_0.jpg,train,687821001,1,COLORFUL,SYNTHETIC,2.0,4.0,1,0.1137376689826301,0.0662252154816423,0.378513957506243,1,30.0,quick,900.0,Use easy-care / anti-crease program if available. Wash with similar bright colors. Do not overload the drum.,3.0,2,4,2
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0701701019_0.jpg,train,701701019,1,COLORFUL,COTTON,2.0,0.0,1,0.1218127950834371,0.7544702461613274,0.7999617141613271,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0711074005_0.jpg,train,711074005,1,DARK,COTTON,1.0,0.0,0,0.573494314664299,0.1983033005764724,0.3245586356779313,1,30.0,normal,800.0,Turn inside out if printed or dark. Wash with similar dark colors. Use color-care detergent.,1.0,1,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0725334002_0.jpg,train,725334002,1,LIGHT,COTTON,0.0,0.0,0,0.2856320213842344,0.0105889678198648,0.826819572345812,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0750623010_0.jpg,train,750623010,1,LIGHT,COTTON,0.0,0.0,0,0.3182094803296618,0.1718739712230295,0.7552100190778219,1,30.0,normal,1000.0,Turn inside out if printed or dark. Wash with light colors.,1.0,0,0,1
/content/drive/MyDrive/wash_ai_outputs/crops_backup/content/wash_ai_project/crops/val/0756413002_0.jpg,train,756413002,1,COLORFUL,COTTON,2.0,0.0,1,0.5517998353561935,0.0986034171982123,0.8736189375267713,1,30.0,normal,900.0,Turn inside out if printed or dark. Wash with similar bright colors. Do not overload the drum.,1.0,2,0,1
